voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,capacity
3.376956,0.083030,10.829509,-2.999520,6.547039,4717.000000,,2.534093,4.996680,0.001791,1.258949,-0.087975,0.000001,0.000001,,3.074446,6.548100
3.377098,0.082999,10.842223,-3.000540,6.560919,4727.000000,,2.533678,4.996680,0.001789,1.262847,-0.087739,0.000001,0.000001,,3.073707,6.562000
3.377239,0.082968,10.854859,-3.001547,6.574798,4737.000000,,2.533005,4.996680,0.001789,1.259106,-0.087193,0.000001,0.000001,,3.073608,6.575900
3.377380,0.082937,10.867379,-3.002533,6.588675,4747.000000,,2.533886,4.996678,0.001789,1.256207,-0.086695,0.000001,0.000001,,3.073420,6.589800
3.377520,0.082907,10.879838,-3.003508,6.602554,4757.000000,,2.534241,4.996677,0.001789,1.253089,-0.087244,0.000001,0.000001,,3.073412,6.603600
3.377661,0.082877,10.892149,-3.004457,6.616434,4767.000000,,2.536114,4.996678,0.001788,1.255166,-0.087277,0.000001,0.000001,,3.072981,6.617500
3.377802,0.082847,10.904329,-3.005381,6.630314,4777.000000,,2.538066,4.996678,0.001787,1.258044,-0.087352,0.000001,0.000001,,3.072107,6.631400
3.377942,0.082817,10.916440,-3.006294,6.644194,4787.000000,,2.538047,4.996678,0.001786,1.260538,-0.088134,0.000001,0.000001,,3.071423,6.645300
3.378082,0.082788,10.928443,-3.007188,6.658078,4797.000000,,2.537173,4.996682,0.001789,1.253251,-0.084139,0.000001,0.000001,,3.073276,6.659200
3.378222,0.082759,10.940408,-3.008077,6.671959,4807.000000,,2.536447,4.996683,0.001788,1.253899,-0.083359,0.000001,0.000001,,3.073010,6.673000
3.378362,0.082729,10.952281,-3.008950,6.685838,4817.000000,,2.536883,4.996682,0.001788,1.253056,-0.080986,0.000001,0.000001,,3.072891,6.686900
3.378502,0.082701,10.964030,-3.009800,6.699717,4827.000000,,2.538114,4.996681,0.001787,1.254695,-0.080314,0.000001,0.000001,,3.072365,6.700800
3.378641,0.082672,10.975734,-3.010644,6.713597,4837.000000,,2.539672,4.996682,0.001786,1.255577,-0.080196,0.000001,0.000001,,3.072059,6.714700
3.378780,0.082643,10.987385,-3.011480,6.727476,4847.000000,,2.539867,4.996681,0.001788,1.251116,-0.084279,0.000001,0.000001,,3.072839,6.728600
3.378919,0.082615,10.998904,-3.012293,6.741356,4857.000000,,2.540071,4.996681,0.001787,1.252728,-0.082903,0.000001,0.000001,,3.072526,6.742400
3.379058,0.082587,11.010355,-3.013094,6.755235,4867.000000,,2.539731,4.996681,0.001786,1.252914,-0.081769,0.000001,0.000001,,3.072311,6.756300
3.379197,0.082559,11.021768,-3.013890,6.769114,4877.000000,,2.540234,4.996680,0.001787,1.244605,-0.079468,0.000001,0.000001,,3.073187,6.770200
3.379335,0.082531,11.033058,-3.014664,6.782994,4887.000000,,2.539683,4.996681,0.001787,1.246006,-0.079830,0.000001,0.000001,,3.072808,6.784100
3.379474,0.082504,11.044326,-3.015437,6.796873,4897.000000,,2.539246,4.996681,0.001786,1.245188,-0.079002,0.000001,0.000001,,3.072455,6.798000
3.379612,0.082476,11.055471,-3.016187,6.810756,4907.000000,,2.540401,4.996683,0.001786,1.242922,-0.079025,0.000001,0.000001,,3.072654,6.811800
3.379749,0.082449,11.066634,-3.016944,6.824636,4917.000000,,2.539105,4.996683,0.001787,1.242590,-0.078538,0.000001,0.000001,,3.072553,6.825700
3.379887,0.082422,11.077689,-3.017682,6.838517,4927.000000,,2.541007,4.996684,0.001786,1.241099,-0.079143,0.000001,0.000001,,3.072302,6.839600
3.380024,0.082395,11.088675,-3.018409,6.852392,4937.000000,,2.542035,4.996680,0.001788,1.230668,-0.079877,0.000001,0.000001,,3.073616,6.853500
3.380161,0.082368,11.099585,-3.019123,6.866269,4947.000000,,2.540871,4.996678,0.001787,1.228751,-0.079264,0.000001,0.000001,,3.073318,6.867400
3.380298,0.082341,11.110387,-3.019819,6.880147,4957.000000,,2.542546,4.996678,0.001787,1.231025,-0.079174,0.000001,0.000001,,3.072849,6.881200
3.380435,0.082315,11.121137,-3.020507,6.894028,4967.000000,,2.542641,4.996678,0.001786,1.227840,-0.079435,0.000001,0.000001,,3.072936,6.895100
3.380572,0.082288,11.131771,-3.021174,6.907906,4977.000000,,2.542778,4.996677,0.001786,1.227331,-0.080027,0.000001,0.000001,,3.072687,6.909000
3.380708,0.082262,11.142384,-3.021840,6.921789,4987.000000,,2.542661,4.996680,0.001786,1.220078,-0.081046,0.000001,0.000001,,3.072919,6.922900
3.380844,0.082236,11.152897,-3.022489,6.935670,4997.000000,,2.544073,4.996680,0.001786,1.218118,-0.081234,0.000001,0.000001,,3.072908,6.936800
3.380980,0.082210,11.163342,-3.023127,6.949553,5007.000000,,2.544483,4.996683,0.001786,1.214083,-0.083523,0.000001,0.000001,,3.073159,6.950600
3.381116,0.082185,11.173719,-3.023755,6.963430,5017.000000,,2.544591,4.996681,0.001788,1.211931,-0.084065,0.000001,0.000001,,3.074203,6.964500
3.381252,0.082159,11.184035,-3.024373,6.977311,5027.000000,,2.544002,4.996682,0.001787,1.214512,-0.084714,0.000001,0.000001,,3.073525,6.978400
3.381387,0.082134,11.194229,-3.024969,6.991192,5037.000000,,2.544763,4.996683,0.001787,1.211256,-0.084700,0.000001,0.000001,,3.073646,6.992300
3.381523,0.082109,11.204354,-3.025555,7.005074,5047.000000,,2.545976,4.996684,0.001787,1.210827,-0.084919,0.000001,0.000001,,3.073385,7.006200
3.381658,0.082084,11.214404,-3.026129,7.018954,5057.000000,,2.545200,4.996685,0.001786,1.212788,-0.084824,0.000001,0.000001,,3.072914,7.020000
3.381793,0.082059,11.224417,-3.026698,7.032834,5067.000000,,2.545187,4.996685,0.001788,1.207279,-0.084598,0.000001,0.000001,,3.073720,7.033900
3.381927,0.082034,11.234331,-3.027250,7.046713,5077.000000,,2.544396,4.996684,0.001787,1.209878,-0.083535,0.000001,0.000001,,3.073027,7.047800
3.382062,0.082010,11.244153,-3.027787,7.060592,5087.000000,,2.546816,4.996683,0.001786,1.206652,-0.082222,0.000001,0.000001,,3.072854,7.061700
3.382196,0.081985,11.253900,-3.028311,7.074470,5097.000000,,2.548874,4.996683,0.001786,1.205097,-0.083095,0.000001,0.000001,,3.072780,7.075600
3.382331,0.081961,11.263571,-3.028824,7.088350,5107.000000,,2.548262,4.996683,0.001786,1.204764,-0.081534,0.000001,0.000001,,3.072822,7.089400
3.382465,0.081937,11.273135,-3.029318,7.102230,5117.000000,,2.549785,4.996683,0.001785,1.205629,-0.080783,0.000001,0.000001,,3.072350,7.103300
3.382599,0.081914,11.282568,-3.029789,7.116110,5127.000000,,2.550344,4.996683,0.001785,1.201416,-0.080228,0.000001,0.000001,,3.072571,7.117200
3.382733,0.081890,11.291950,-3.030252,7.129987,5137.000000,,2.550097,4.996682,0.001786,1.206668,-0.072513,0.000001,0.000001,,3.073276,7.131100
3.382867,0.081867,11.301249,-3.030703,7.143871,5147.000000,,2.549956,4.996685,0.001786,1.204514,-0.071817,0.000001,0.000001,,3.073497,7.145000
3.383000,0.081844,11.310472,-3.031141,7.157752,5157.000000,,2.550792,4.996686,0.001786,1.205023,-0.072592,0.000001,0.000001,,3.073290,7.158800
3.383134,0.081821,11.319645,-3.031572,7.171631,5167.000000,,2.551607,4.996685,0.001785,1.205851,-0.072405,0.000001,0.000001,,3.072887,7.172700
3.383267,0.081798,11.328702,-3.031983,7.185513,5177.000000,,2.551751,4.996686,0.001786,1.205682,-0.068093,0.000001,0.000001,,3.073335,7.186600
3.383400,0.081775,11.337677,-3.032381,7.199391,5187.000000,,2.553892,4.996685,0.001785,1.208614,-0.066832,0.000001,0.000001,,3.072834,7.200500
3.383533,0.081753,11.346561,-3.032763,7.213270,5197.000000,,2.553228,4.996685,0.001785,1.206889,-0.064276,0.000001,0.000001,,3.072786,7.214400
3.383666,0.081730,11.355363,-3.033133,7.227149,5207.000000,,2.553685,4.996685,0.001786,1.204832,-0.061572,0.000001,0.000001,,3.073262,7.228200
3.383799,0.081708,11.364042,-3.033481,7.241032,5217.000000,,2.555552,4.996687,0.001786,1.204599,-0.060767,0.000001,0.000001,,3.073363,7.242100
3.383932,0.081686,11.372607,-3.033809,7.254912,5227.000000,,2.556302,4.996687,0.001786,1.199014,-0.058885,0.000001,0.000001,,3.073816,7.256000
3.384064,0.081665,11.381121,-3.034131,7.268792,5237.000000,,2.555375,4.996687,0.001787,1.195904,-0.057681,0.000001,0.000001,,3.074217,7.269900
3.384196,0.081643,11.389554,-3.034439,7.282669,5247.000000,,2.555829,4.996685,0.001787,1.197072,-0.057480,0.000001,0.000001,,3.074050,7.283800
3.384329,0.081622,11.397952,-3.034744,7.296551,5257.000000,,2.556164,4.996687,0.001787,1.191987,-0.057118,0.000001,0.000001,,3.074725,7.297600
3.384461,0.081600,11.406244,-3.035031,7.310430,5267.000000,,2.557747,4.996686,0.001788,1.183329,-0.056006,0.000001,0.000001,,3.075591,7.311500
3.384593,0.081579,11.414374,-3.035288,7.324312,5277.000000,,2.558694,4.996688,0.001788,1.182410,-0.056363,0.000001,0.000001,,3.075655,7.325400
3.384725,0.081559,11.422447,-3.035538,7.338194,5287.000000,,2.560506,4.996689,0.001789,1.182412,-0.052968,0.000001,0.000001,,3.075910,7.339300
3.384857,0.081538,11.430406,-3.035768,7.352074,5297.000000,,2.560997,4.996690,0.001789,1.179637,-0.051346,0.000001,0.000001,,3.076096,7.353200
3.384988,0.081518,11.438243,-3.035977,7.365958,5307.000000,,2.562642,4.996693,0.001792,1.189675,-0.042241,0.000001,0.000001,,3.077195,7.367000
3.385120,0.081498,11.446006,-3.036174,7.379839,5317.000000,,2.562835,4.996694,0.001791,1.190829,-0.043090,0.000001,0.000001,,3.076667,7.380900
3.385251,0.081477,11.453705,-3.036362,7.393720,5327.000000,,2.564659,4.996695,0.001792,1.193227,-0.038450,0.000001,0.000001,,3.077182,7.394800
3.385383,0.081458,11.461226,-3.036518,7.407603,5337.000000,,2.567092,4.996697,0.001796,1.213452,-0.040439,0.000001,0.000001,,3.078661,7.408700
3.385514,0.081438,11.468634,-3.036654,7.421482,5347.000000,,2.568412,4.996697,0.001796,1.208493,-0.040402,0.000001,0.000001,,3.079067,7.422600
3.385646,0.081419,11.475945,-3.036775,7.435362,5357.000000,,2.568668,4.996696,0.001796,1.206498,-0.040898,0.000001,0.000001,,3.079231,7.436400
3.385777,0.081400,11.483167,-3.036881,7.449240,5367.000000,,2.569829,4.996695,0.001795,1.205088,-0.041107,0.000001,0.000001,,3.079111,7.450300
3.385908,0.081381,11.490309,-3.036975,7.463121,5377.000000,,2.569609,4.996696,0.001794,1.208152,-0.041425,0.000001,0.000001,,3.078481,7.464200
3.386039,0.081362,11.497355,-3.037053,7.477001,5387.000000,,2.570155,4.996697,0.001795,1.204961,-0.042428,0.000001,0.000001,,3.078682,7.478100
3.386170,0.081344,11.504280,-3.037110,7.490884,5397.000000,,2.571646,4.996698,0.001796,1.198787,-0.040248,0.000001,0.000001,,3.079508,7.492000
3.386301,0.081326,11.511084,-3.037147,7.504759,5407.000000,,2.572937,4.996695,0.001800,1.214721,-0.051458,0.000001,0.000001,,3.081450,7.505800
3.386432,0.081307,11.517801,-3.037169,7.518636,5417.000000,,2.574918,4.996694,0.001801,1.208856,-0.048565,0.000001,0.000001,,3.081998,7.519700
3.386563,0.081290,11.524366,-3.037165,7.532512,5427.000000,,2.576137,4.996692,0.001802,1.204193,-0.049966,0.000001,0.000001,,3.082766,7.533600
3.386694,0.081272,11.530842,-3.037147,7.546390,5437.000000,,2.576211,4.996690,0.001802,1.200524,-0.050516,0.000001,0.000001,,3.082951,7.547500
3.386824,0.081255,11.537273,-3.037123,7.560266,5447.000000,,2.575918,4.996688,0.001804,1.207193,-0.056273,0.000001,0.000001,,3.083991,7.561300
3.386955,0.081237,11.543526,-3.037067,7.574146,5457.000000,,2.578932,4.996688,0.001805,1.199509,-0.056886,0.000001,0.000001,,3.084836,7.575200
3.387086,0.081220,11.549677,-3.036994,7.588024,5467.000000,,2.578698,4.996687,0.001806,1.195710,-0.056156,0.000001,0.000001,,3.085391,7.589100
3.387216,0.081204,11.555716,-3.036903,7.601907,5477.000000,,2.580254,4.996689,0.001811,1.196339,-0.046785,0.000001,0.000001,,3.087790,7.603000
3.387346,0.081187,11.561693,-3.036803,7.615788,5487.000000,,2.579328,4.996690,0.001815,1.197951,-0.046273,0.000001,0.000001,,3.089293,7.616900
3.387477,0.081171,11.567527,-3.036677,7.629667,5497.000000,,2.580952,4.996689,0.001816,1.197032,-0.049436,0.000001,0.000001,,3.089921,7.630800
3.387607,0.081155,11.573259,-3.036535,7.643548,5507.000000,,2.581388,4.996690,0.001818,1.188837,-0.051589,0.000001,0.000001,,3.090995,7.644600
3.387737,0.081139,11.578863,-3.036372,7.657427,5517.000000,,2.583087,4.996690,0.001818,1.185300,-0.054860,0.000001,0.000001,,3.091694,7.658500
3.387868,0.081123,11.584333,-3.036185,7.671301,5527.000000,,2.584750,4.996686,0.001821,1.195395,-0.061242,0.000001,0.000001,,3.092849,7.672400
3.387998,0.081108,11.589750,-3.035991,7.685179,5537.000000,,2.583882,4.996685,0.001826,1.250850,-0.081838,0.000001,0.000001,,3.094613,7.686300
3.388128,0.081092,11.595000,-3.035767,7.699059,5547.000000,,2.584183,4.996685,0.001826,1.247524,-0.081422,0.000001,0.000001,,3.094736,7.700100
3.388258,0.081077,11.600157,-3.035529,7.712938,5557.000000,,2.585983,4.996685,0.001826,1.244970,-0.081277,0.000001,0.000001,,3.094779,7.714000
3.388388,0.081063,11.605138,-3.035259,7.726821,5567.000000,,2.586836,4.996687,0.001829,1.240973,-0.078608,0.000001,0.000001,,3.096728,7.727900
3.388518,0.081048,11.610011,-3.034971,7.740704,5577.000000,,2.588233,4.996689,0.001829,1.239574,-0.078888,0.000001,0.000001,,3.096735,7.741800
3.388648,0.081034,11.614774,-3.034666,7.754583,5587.000000,,2.588473,4.996689,0.001831,1.229900,-0.077557,0.000001,0.000001,,3.097818,7.755700
3.388778,0.081020,11.619372,-3.034330,7.768461,5597.000000,,2.589393,4.996687,0.001831,1.228401,-0.078688,0.000001,0.000001,,3.097785,7.769500
3.388909,0.081006,11.623852,-3.033975,7.782343,5607.000000,,2.588665,4.996689,0.001832,1.222739,-0.078045,0.000001,0.000001,,3.098517,7.783400
3.389039,0.080993,11.628117,-3.033581,7.796221,5617.000000,,2.590713,4.996688,0.001831,1.220628,-0.078224,0.000001,0.000001,,3.098551,7.797300
3.389169,0.080980,11.632349,-3.033184,7.810100,5627.000000,,2.591007,4.996688,0.001832,1.220808,-0.080248,0.000001,0.000001,,3.098590,7.811200
3.389299,0.080967,11.636449,-3.032765,7.823981,5637.000000,,2.592425,4.996688,0.001831,1.222975,-0.081144,0.000001,0.000001,,3.097980,7.825100
3.389429,0.080954,11.640383,-3.032316,7.837857,5647.000000,,2.592976,4.996686,0.001834,1.289443,-0.098097,0.000001,0.000001,,3.071319,7.838900
3.389559,0.080942,11.644186,-3.031845,7.851736,5657.000000,,2.593916,4.996685,0.001834,1.286394,-0.096969,0.000001,0.000001,,3.071278,7.852800
3.389689,0.080929,11.647823,-3.031344,7.865616,5667.000000,,2.595129,4.996685,0.001834,1.286365,-0.099482,0.000001,0.000001,,3.071563,7.866700
3.389820,0.080918,11.651280,-3.030811,7.879493,5677.000000,,2.596733,4.996683,0.001834,1.286315,-0.098532,0.000001,0.000001,,3.071133,7.880600
3.389950,0.080906,11.654597,-3.030254,7.893372,5687.000000,,2.596540,4.996683,0.001832,1.292152,-0.098264,0.000001,0.000001,,3.070067,7.894500
3.390080,0.080895,11.657825,-3.029684,7.907251,5697.000000,,2.597227,4.996684,0.001832,1.295066,-0.096839,0.000001,0.000001,,3.069575,7.908300
3.390210,0.080884,11.660915,-3.029090,7.921131,5707.000000,,2.599164,4.996683,0.001831,1.293999,-0.095538,0.000001,0.000001,,3.069244,7.922200
3.390341,0.080873,11.663867,-3.028472,7.935009,5717.000000,,2.599175,4.996682,0.001830,1.296564,-0.094385,0.000001,0.000001,,3.068704,7.936100
3.390471,0.080862,11.666680,-3.027830,7.948889,5727.000000,,2.599682,4.996683,0.001831,1.291211,-0.094656,0.000001,0.000001,,3.069096,7.950000
3.390601,0.080852,11.669314,-3.027156,7.962770,5737.000000,,2.600981,4.996683,0.001830,1.289107,-0.094122,0.000001,0.000001,,3.068945,7.963900
3.390732,0.080842,11.671819,-3.026461,7.976650,5747.000000,,2.602870,4.996683,0.001830,1.290222,-0.093335,0.000001,0.000001,,3.068343,7.977700
3.390862,0.080833,11.674153,-3.025735,7.990530,5757.000000,,2.603810,4.996684,0.001832,1.277159,-0.092397,0.000001,0.000001,,3.069652,7.991600
3.390993,0.080823,11.676350,-3.024986,8.004411,5767.000000,,2.604088,4.996685,0.001831,1.280621,-0.093978,0.000001,0.000001,,3.069177,8.005500
3.391123,0.080814,11.678420,-3.024215,8.018289,5777.000000,,2.604629,4.996683,0.001832,1.298081,-0.101207,0.000001,0.000001,,3.069746,8.019400
3.391254,0.080805,11.680319,-3.023414,8.032168,5787.000000,,2.606599,4.996683,0.001831,1.298848,-0.100389,0.000001,0.000001,,3.069400,8.033300
3.391384,0.080797,11.682083,-3.022591,8.046047,5797.000000,,2.606429,4.996683,0.001831,1.297491,-0.101378,0.000001,0.000001,,3.069283,8.047100
3.391515,0.080788,11.683662,-3.021734,8.059927,5807.000000,,2.607912,4.996682,0.001833,1.298645,-0.102115,0.000001,0.000001,,3.070105,8.061000
3.391646,0.080781,11.685037,-3.020840,8.073805,5817.000000,,2.609303,4.996682,0.001832,1.297375,-0.101772,0.000001,0.000001,,3.070010,8.074900
3.391777,0.080773,11.686321,-3.019932,8.087685,5827.000000,,2.610268,4.996682,0.001832,1.296013,-0.101057,0.000001,0.000001,,3.069985,8.088800
3.391908,0.080766,11.687420,-3.018991,8.101564,5837.000000,,2.611223,4.996682,0.001836,1.387744,-0.076466,0.000001,0.000001,,2.980101,8.102700
3.392038,0.080758,11.688427,-3.018036,8.115444,5847.000000,,2.611647,4.996682,0.001836,1.384832,-0.078571,0.000001,0.000001,,2.980307,8.116500
3.392169,0.080752,11.689225,-3.017043,8.129325,5857.000000,,2.612824,4.996682,0.001836,1.385248,-0.079060,0.000001,0.000001,,2.980007,8.130400
3.392300,0.080745,11.689873,-3.016024,8.143205,5867.000000,,2.617084,4.996683,0.001835,1.384873,-0.079785,0.000001,0.000001,,2.979810,8.144300
3.392432,0.080739,11.690313,-3.014967,8.157084,5877.000000,,2.619146,4.996682,0.001835,1.378917,-0.079642,0.000001,0.000001,,2.980150,8.158200
3.392563,0.080733,11.690603,-3.013884,8.170963,5887.000000,,2.620360,4.996682,0.001835,1.375525,-0.078741,0.000001,0.000001,,2.980159,8.172100
3.392694,0.080728,11.690677,-3.012762,8.184842,5897.000000,,2.622025,4.996682,0.001835,1.375128,-0.078652,0.000001,0.000001,,2.979849,8.185900
3.392826,0.080723,11.690637,-3.011621,8.198723,5907.000000,,2.623404,4.996682,0.001834,1.372544,-0.078734,0.000001,0.000001,,2.979912,8.199800
3.392957,0.080718,11.690398,-3.010445,8.212602,5917.000000,,2.625209,4.996682,0.001835,1.368281,-0.079243,0.000001,0.000001,,2.980191,8.213700
3.393089,0.080713,11.689996,-3.009239,8.226483,5927.000000,,2.627355,4.996683,0.001835,1.362413,-0.079402,0.000001,0.000001,,2.980558,8.227600
3.393221,0.080709,11.689481,-3.008016,8.240363,5937.000000,,2.627682,4.996683,0.001835,1.359324,-0.079558,0.000001,0.000001,,2.980575,8.241500
3.393352,0.080705,11.688717,-3.006746,8.254245,5947.000000,,2.629284,4.996685,0.001836,1.354931,-0.076705,0.000001,0.000001,,2.981103,8.255300
3.393484,0.080702,11.687739,-3.005437,8.268125,5957.000000,,2.630971,4.996685,0.001836,1.351976,-0.077489,0.000001,0.000001,,2.981201,8.269200
3.393617,0.080699,11.686591,-3.004098,8.282006,5967.000000,,2.632338,4.996685,0.001836,1.354634,-0.081627,0.000001,0.000001,,2.981217,8.283100
3.393749,0.080696,11.685255,-3.002725,8.295886,5977.000000,,2.634288,4.996685,0.001836,1.351098,-0.081632,0.000001,0.000001,,2.981355,8.297000
3.393881,0.080694,11.683742,-3.001321,8.309763,5987.000000,,2.635754,4.996684,0.001838,1.345422,-0.084780,0.000001,0.000001,,2.982356,8.310900
3.394014,0.080691,11.682033,-2.999882,8.323639,5997.000000,,2.637327,4.996682,0.001841,1.394767,-0.099253,0.000001,0.000001,,2.983156,8.324700
3.394146,0.080690,11.680243,-2.998431,8.337517,6007.000000,,2.637610,4.996681,0.001841,1.393736,-0.099838,0.000001,0.000001,,2.983144,8.338600
3.394279,0.080688,11.678190,-2.996930,8.351396,6017.000000,,2.639883,4.996680,0.001841,1.396916,-0.102266,0.000001,0.000001,,2.982988,8.352500
3.394412,0.080687,11.675952,-2.995397,8.365277,6027.000000,,2.640270,4.996681,0.001841,1.395899,-0.101638,0.000001,0.000001,,2.982958,8.366400
3.394545,0.080686,11.673513,-2.993827,8.379157,6037.000000,,2.642233,4.996681,0.001841,1.394768,-0.102875,0.000001,0.000001,,2.983207,8.380200
3.394678,0.080686,11.670829,-2.992211,8.393035,6047.000000,,2.643853,4.996680,0.001841,1.393300,-0.103516,0.000001,0.000001,,2.983131,8.394100
3.394811,0.080686,11.667972,-2.990565,8.406915,6057.000000,,2.644114,4.996681,0.001841,1.389873,-0.104297,0.000001,0.000001,,2.983339,8.408000
3.394945,0.080687,11.664907,-2.988880,8.420795,6067.000000,,2.644783,4.996681,0.001842,1.385644,-0.102019,0.000001,0.000001,,2.983878,8.421900
3.395078,0.080687,11.661643,-2.987160,8.434675,6077.000000,,2.646198,4.996681,0.001841,1.387833,-0.100310,0.000001,0.000001,,2.983472,8.435800
3.395212,0.080689,11.658208,-2.985409,8.448554,6087.000000,,2.646915,4.996680,0.001844,1.395983,-0.106668,0.000001,0.000001,,2.984325,8.449600
3.395346,0.080690,11.654566,-2.983621,8.462432,6097.000000,,2.648833,4.996680,0.001843,1.397490,-0.108098,0.000001,0.000001,,2.984108,8.463500
3.395480,0.080692,11.650675,-2.981786,8.476311,6107.000000,,2.649757,4.996679,0.001846,1.393714,-0.107179,0.000001,0.000001,,2.985424,8.477400
3.395615,0.080695,11.646553,-2.979907,8.490188,6117.000000,,2.651825,4.996678,0.001846,1.390675,-0.107479,0.000001,0.000001,,2.985698,8.491300
3.395749,0.080698,11.642227,-2.977992,8.504067,6127.000000,,2.652090,4.996678,0.001847,1.387366,-0.107966,0.000001,0.000001,,2.985831,8.505200
3.395884,0.080701,11.637689,-2.976038,8.517948,6137.000000,,2.652816,4.996678,0.001847,1.385210,-0.104882,0.000001,0.000001,,2.986116,8.519000
3.396019,0.080704,11.632923,-2.974041,8.531825,6147.000000,,2.654787,4.996677,0.001847,1.387641,-0.105491,0.000001,0.000001,,2.985635,8.532900
3.396154,0.080709,11.627955,-2.972008,8.545708,6157.000000,,2.655469,4.996678,0.001847,1.386442,-0.105271,0.000001,0.000001,,2.985650,8.546800
3.396290,0.080713,11.622689,-2.969917,8.559588,6167.000000,,2.655996,4.996679,0.001846,1.385739,-0.106860,0.000001,0.000001,,2.985450,8.560700
3.396425,0.080718,11.617144,-2.967773,8.573468,6177.000000,,2.657787,4.996679,0.001846,1.382344,-0.107514,0.000001,0.000001,,2.985546,8.574600
3.396561,0.080724,11.611409,-2.965595,8.587350,6187.000000,,2.657884,4.996680,0.001848,1.376705,-0.109279,0.000001,0.000001,,2.986514,8.588400
3.396697,0.080730,11.605468,-2.963379,8.601231,6197.000000,,2.659090,4.996681,0.001848,1.375005,-0.107982,0.000001,0.000001,,2.986543,8.602300
3.396834,0.080736,11.599178,-2.961094,8.615110,6207.000000,,2.661402,4.996681,0.001850,1.368267,-0.109080,0.000001,0.000001,,2.987291,8.616200
3.396971,0.080743,11.592657,-2.958767,8.628989,6217.000000,,2.662557,4.996680,0.001850,1.363784,-0.109816,0.000001,0.000001,,2.987595,8.630100
3.397107,0.080751,11.585915,-2.956398,8.642867,6227.000000,,2.662823,4.996679,0.001850,1.359524,-0.108140,0.000001,0.000001,,2.987819,8.644000
3.397245,0.080759,11.578845,-2.953965,8.656744,6237.000000,,2.664347,4.996678,0.001857,1.442083,-0.120471,0.000001,0.000001,,2.954134,8.657800
3.397382,0.080767,11.571529,-2.951485,8.670625,6247.000000,,2.666271,4.996679,0.001857,1.440348,-0.120456,0.000001,0.000001,,2.954176,8.671700
3.397520,0.080776,11.563887,-2.948942,8.684505,6257.000000,,2.668898,4.996678,0.001857,1.433426,-0.120943,0.000001,0.000001,,2.954756,8.685600
3.397659,0.080786,11.555975,-2.946346,8.698383,6267.000000,,2.671493,4.996678,0.001858,1.428031,-0.120072,0.000001,0.000001,,2.955299,8.699500
3.397797,0.080796,11.547783,-2.943697,8.712264,6277.000000,,2.673741,4.996678,0.001860,1.419050,-0.119710,0.000001,0.000001,,2.956316,8.713400
3.397936,0.080807,11.539324,-2.940996,8.726143,6287.000000,,2.675336,4.996678,0.001860,1.416974,-0.119537,0.000001,0.000001,,2.956229,8.727200
3.398075,0.080818,11.530552,-2.938234,8.740024,6297.000000,,2.676982,4.996679,0.001859,1.418150,-0.120139,0.000001,0.000001,,2.955943,8.741100
3.398215,0.080830,11.521506,-2.935419,8.753900,6307.000000,,2.679337,4.996677,0.001859,1.419144,-0.120432,0.000001,0.000001,,2.955917,8.755000
3.398355,0.080842,11.512194,-2.932552,8.767779,6317.000000,,2.681553,4.996676,0.001858,1.419147,-0.119888,0.000001,0.000001,,2.955621,8.768900
3.398495,0.080855,11.502593,-2.929630,8.781656,6327.000000,,2.682766,4.996674,0.001859,1.416439,-0.120232,0.000001,0.000001,,2.955786,8.782800
3.398635,0.080869,11.492675,-2.926644,8.795533,6337.000000,,2.684990,4.996673,0.001859,1.411701,-0.118459,0.000001,0.000001,,2.956053,8.796600
3.398776,0.080883,11.482414,-2.923590,8.809411,6347.000000,,2.686906,4.996673,0.001859,1.408651,-0.118965,0.000001,0.000001,,2.956283,8.810500
3.398917,0.080898,11.471876,-2.920482,8.823290,6357.000000,,2.687996,4.996672,0.001860,1.402818,-0.118792,0.000001,0.000001,,2.956710,8.824400
3.399059,0.080913,11.460944,-2.917294,8.837170,6367.000000,,2.690640,4.996672,0.001862,1.415852,-0.109663,0.000001,0.000001,,2.957846,8.838300
3.399201,0.080929,11.449701,-2.914045,8.851050,6377.000000,,2.691830,4.996672,0.001862,1.412500,-0.108015,0.000001,0.000001,,2.958158,8.852200
3.399344,0.080946,11.438140,-2.910732,8.864931,6387.000000,,2.693540,4.996673,0.001863,1.410201,-0.105552,0.000001,0.000001,,2.958508,8.866000
3.399487,0.080964,11.426244,-2.907351,8.878813,6397.000000,,2.694873,4.996674,0.001862,1.412872,-0.106756,0.000001,0.000001,,2.958058,8.879900
3.399630,0.080982,11.414089,-2.903920,8.892692,6407.000000,,2.696954,4.996674,0.001863,1.410629,-0.108869,0.000001,0.000001,,2.958548,8.893800
3.399774,0.081000,11.401491,-2.900398,8.906573,6417.000000,,2.698363,4.996675,0.001863,1.408943,-0.108889,0.000001,0.000001,,2.958417,8.907700
3.399918,0.081020,11.388554,-2.896807,8.920452,6427.000000,,2.699194,4.996675,0.001862,1.411040,-0.109128,0.000001,0.000001,,2.957930,8.921600
3.400063,0.081040,11.375262,-2.893143,8.934331,6437.000000,,2.700025,4.996674,0.001862,1.406028,-0.109520,0.000001,0.000001,,2.958304,8.935400
